,alignment position,genomic position,edited or not,positional entropy,average score difference
Sm_atpB,507,445,0,1.00,0
Sm_atpB,508,446,0,0.84,0
Sm_atpB,509,447,0,1.00,0
Sm_atpB,510,448,0,1.00,0
Sm_atpB,511,449,0,1.00,0
Sm_atpB,512,450,0,1.00,0
Sm_atpB,513,451,0,1.00,0
Sm_atpB,514,452,0,1.00,0
Sm_atpB,515,453,0,0.89,0
Sm_atpB,516,454,0,1.00,0
Sm_atpB,517,455,0,1.00,0
Sm_atpB,518,456,0,1.00,0
Sm_atpB,519,457,0,0.85,0
Sm_atpB,520,458,0,1.00,0
Sm_atpB,521,459,0,0.95,0
Sm_atpB,522,460,0,1.00,0
Sm_atpB,523,461,0,0.95,0
Sm_atpB,524,462,0,1.00,0
Sm_atpB,525,463,0,1.00,0
Sm_atpB,526,464,0,1.00,0
Sm_atpB,527,465,0,1.00,0
Sm_atpB,528,466,0,0.95,0
Sm_atpB,529,467,0,1.00,0
Sm_atpB,530,468,0,1.00,0
Sm_atpB,531,469,0,1.00,0
Sm_atpB,532,470,0,1.00,0
Sm_atpB,533,471,0,1.00,0
Sm_atpB,534,472,0,1.00,0
Sm_atpB,535,473,0,1.00,0
Sm_atpB,536,474,0,1.00,0
Sm_atpB,537,475,0,1.00,0
Sm_atpB,538,476,0,1.00,0
Sm_atpB,539,477,0,0.75,0
Sm_atpB,540,478,0,1.00,0
Sm_atpB,541,479,0,1.00,0
Sm_atpB,542,480,0,1.00,0
Sm_atpB,543,481,0,1.00,0
Sm_atpB,544,482,0,0.48,0
Sm_atpB,545,483,0,1.00,0
Sm_atpB,546,484,0,1.00,0
Sm_atpB,547,485,0,1.00,0
Sm_atpB,548,486,0,1.00,0
Sm_atpB,549,487,0,1.00,0
Sm_atpB,550,488,0,0.95,0
Sm_atpB,551,489,0,0.90,0
Sm_atpB,552,490,0,1.00,0
Sm_atpB,553,491,0,0.49,0
Sm_atpB,554,492,0,0.46,0
Sm_atpB,555,493,0,1.00,0
Sm_atpB,556,494,0,1.00,0
Sm_atpB,557,495,0,1.00,0
Sm_atpB,558,496,0,1.00,0
Sm_atpB,559,497,0,1.00,0
Sm_atpB,560,498,0,1.00,0
Sm_atpB,561,499,0,1.00,0
Sm_atpB,562,500,0,1.00,0
Sm_atpB,563,501,0,0.95,0
Sm_atpB,564,502,0,1.00,0
Sm_atpB,565,503,0,1.00,0
Sm_atpB,566,504,0,1.00,0
Sm_atpB,567,505,0,1.00,0
Sm_atpB,568,506,0,1.00,0
Sm_atpB,569,507,0,1.00,0
Sm_atpB,570,508,0,0.95,0
Sm_atpB,571,509,0,1.00,0
Sm_atpB,572,510,0,1.00,0
Sm_atpB,573,511,0,1.00,0
Sm_atpB,574,512,0,1.00,0
Sm_atpB,575,513,0,0.95,0
Sm_atpB,576,514,0,0.95,0
Sm_atpB,577,515,1,0.95,1.00
Sm_atpB,578,516,0,0.90,0
Sm_atpB,579,517,0,1.00,0
Sm_atpB,580,518,0,0.84,0
Sm_atpB,581,519,0,1.00,0
Sm_atpB,582,520,0,1.00,0
Sm_atpB,583,521,0,1.00,0
Sm_atpB,584,522,0,0.95,0
Sm_atpB,585,523,1,0.95,0.93
Sm_atpB,586,524,0,1.00,0
Sm_atpB,587,525,0,1.00,0
Sm_atpB,588,526,0,1.00,0
Sm_atpB,589,527,0,1.00,0
Sm_atpB,590,528,0,0.95,0
Sm_atpB,591,529,0,0.74,0
Sm_atpB,592,530,0,1.00,0
Sm_atpB,593,531,0,1.00,0
Sm_atpB,594,532,0,0.82,0
Sm_atpB,595,533,0,1.00,0
Sm_atpB,596,534,0,1.00,0
Sm_atpB,597,535,0,1.00,0
Sm_atpB,598,536,0,1.00,0
Sm_atpB,599,537,0,1.00,0
Sm_atpB,600,538,0,1.00,0
Sm_atpB,601,539,0,0.95,0
Sm_atpB,602,540,0,1.00,0
Sm_atpB,603,541,0,1.00,0
Sm_atpB,604,542,0,1.00,0
Sm_atpB,605,543,0,0.77,0
Sm_atpB,606,544,0,1.00,0
Sm_atpB,607,545,0,0.90,0
Sm_atpB,608,546,0,1.00,0
Sm_atpB,609,547,0,0.95,0
Sm_atpB,610,548,0,0.90,0
Sm_atpB,611,549,0,1.00,0
Sm_atpB,612,550,0,0.90,0
Sm_atpB,613,551,0,0.78,0
Sm_atpB,614,552,0,0.28,0
Sm_atpB,615,553,0,0.95,0
Sm_atpB,616,554,1,0.92,0.87
Sm_atpB,617,555,0,0.87,0
Sm_atpB,618,556,0,0.49,0
Sm_atpB,619,557,0,0.49,0
Sm_atpB,620,558,0,1.00,0
Sm_atpB,621,559,0,1.00,0
Sm_atpB,622,560,0,0.33,0
Sm_atpB,623,561,0,0.75,0
Sm_atpB,624,562,0,1.00,0
Sm_atpB,625,563,0,0.84,0
Sm_atpB,626,564,0,0.33,0
Sm_atpB,627,565,0,0.80,0
Sm_atpB,628,566,0,0.85,0
Sm_atpB,629,567,0,0.52,0
Sm_atpB,630,568,0,0.80,0
Sm_atpB,631,569,0,1.00,0
Sm_atpB,632,570,0,0.95,0
Sm_atpB,633,571,0,0.87,0
Sm_atpB,634,572,0,1.00,0
Sm_atpB,635,573,0,1.00,0
Sm_atpB,636,574,0,1.00,0
Sm_atpB,637,575,0,1.00,0
Sm_atpB,638,576,0,1.00,0
Sm_atpB,639,577,0,1.00,0
Sm_atpB,640,578,0,0.92,0
Sm_atpB,641,579,0,1.00,0
Sm_atpB,642,580,0,0.95,0
Sm_atpB,643,581,0,1.00,0
Sm_atpB,644,582,0,1.00,0
Sm_atpB,645,583,0,1.00,0
Sm_atpB,646,584,0,0.80,0
Sm_atpB,647,585,0,1.00,0
Sm_atpB,648,586,0,1.00,0
Sm_atpB,649,587,0,1.00,0
Sm_atpB,650,588,1,1.00,5.00
Sm_atpB,651,589,1,0.95,1.93
Sm_atpB,652,590,0,0.76,0
Sm_atpB,653,591,0,1.00,0
Sm_atpB,654,592,0,0.92,0
Sm_atpB,655,593,0,0.89,0
Sm_atpB,656,594,0,0.55,0
Sm_atpB,657,595,0,1.00,0
Sm_atpB,658,596,1,0.79,0.23
Sm_atpB,659,597,0,1.00,0
Sm_atpB,660,598,0,0.95,0
Sm_atpB,661,599,0,1.00,0
Sm_atpB,662,600,0,0.95,0
Sm_atpB,663,601,0,0.77,0
Sm_atpB,664,602,0,1.00,0
Sm_atpB,665,603,0,1.00,0
Sm_atpB,666,604,0,1.00,0
Sm_atpB,667,605,0,1.00,0
Sm_atpB,668,606,0,1.00,0
Sm_atpB,669,607,0,1.00,0
Sm_atpB,670,608,0,1.00,0
Sm_atpB,671,609,0,1.00,0
Sm_atpB,672,610,0,0.95,0
Sm_atpB,673,611,0,1.00,0
Sm_atpB,674,612,0,1.00,0
Sm_atpB,675,613,0,1.00,0
Sm_atpB,676,614,1,0.83,0.60
Sm_atpB,677,615,0,1.00,0
Sm_atpB,678,616,0,0.95,0
Sm_atpB,679,617,0,0.95,0
Sm_atpB,680,618,0,0.90,0
Sm_atpB,681,619,0,1.00,0
Sm_atpB,682,620,0,1.00,0
Sm_atpB,683,621,1,0.95,0.00
Sm_atpB,684,622,0,1.00,0
Sm_atpB,685,623,0,1.00,0
Sm_atpB,686,624,0,0.67,0
Sm_atpB,687,625,0,0.95,0
Sm_atpB,688,626,0,0.60,0
Sm_atpB,689,627,0,0.65,0
Sm_atpB,690,628,0,0.61,0
Sm_atpB,691,629,0,0.95,0
Sm_atpB,692,630,0,0.56,0
Sm_atpB,693,631,0,1.00,0
Sm_atpB,694,632,0,1.00,0
Sm_atpB,695,633,0,0.46,0
Sm_atpB,696,634,0,0.53,0
Sm_atpB,697,635,0,0.77,0
Sm_atpB,698,636,0,0.95,0
Sm_atpB,699,637,0,0.30,0
Sm_atpB,700,638,0,1.00,0
Sm_atpB,701,639,0,0.74,0
Sm_atpB,702,640,0,0.68,0
Sm_atpB,703,641,0,0.97,0
Sm_atpB,704,642,0,0.61,0
Sm_atpB,705,643,0,0.79,0
Sm_atpB,706,644,0,0.87,0
Sm_atpB,707,645,0,0.97,0
Sm_atpB,708,646,0,0.87,0
Sm_atpB,709,647,0,0.73,0
Sm_atpB,710,648,0,0.97,0
Sm_atpB,711,649,0,0.97,0
Sm_atpB,712,650,0,0.97,0
Sm_atpB,713,651,0,0.92,0
Sm_atpB,714,652,0,0.97,0
Sm_atpB,715,653,1,0.67,-1.23
Sm_atpB,716,654,0,0.73,0
Sm_atpB,717,655,1,0.41,3.30
Sm_atpB,718,656,1,0.87,2.87
Sm_petB,22,2,0,0.79,0
Sm_petB,23,3,0,0.83,0
Sm_petB,24,4,0,0.97,0
Sm_petB,25,5,0,0.92,0
Sm_petB,26,6,0,0.97,0
Sm_petB,27,7,1,0.92,7.41
Sm_petB,28,8,0,0.75,0
Sm_petB,29,9,0,0.97,0
Sm_petB,30,10,0,0.97,0
Sm_petB,31,11,0,0.97,0
Sm_petB,32,12,0,0.92,0
Sm_petB,33,13,0,0.81,0
Sm_petB,34,14,0,0.97,0
Sm_petB,35,15,0,0.71,0
Sm_petB,36,16,0,0.97,0
Sm_petB,37,17,1,0.97,3.86
Sm_petB,38,18,0,0.92,0
Sm_petB,39,19,0,0.97,0
Sm_petB,40,20,0,0.92,0
Sm_petB,41,21,0,0.74,0
Sm_petB,42,22,0,0.97,0
Sm_petB,43,23,0,0.97,0
Sm_petB,44,24,0,0.92,0
Sm_petB,45,25,0,0.97,0
Sm_petB,46,26,0,0.97,0
Sm_petB,47,27,0,0.92,0
Sm_petB,48,28,0,0.97,0
Sm_petB,51,30,0,0.97,0
Sm_petB,52,31,0,0.97,0
Sm_petB,53,32,0,0.97,0
Sm_petB,54,33,0,0.97,0
Sm_petB,55,34,0,0.66,0
Sm_petB,56,35,0,0.97,0
Sm_petB,57,36,0,0.97,0
Sm_petB,58,37,0,0.87,0
Sm_petB,59,38,0,0.74,0
Sm_petB,60,39,0,0.74,0
Sm_petB,61,40,0,0.86,0
Sm_petB,62,41,0,0.79,0
Sm_petB,63,42,1,0.97,5.79
Sm_petB,64,43,0,0.77,0
Sm_petB,65,44,0,0.71,0
Sm_petB,66,45,0,0.97,0
Sm_petB,67,46,1,0.81,0.90
Sm_petB,68,47,0,0.97,0
Sm_petB,69,48,0,0.86,0
Sm_petB,70,49,0,0.97,0
Sm_petB,71,50,0,0.97,0
Sm_petB,72,51,0,0.97,0
Sm_petB,73,52,0,0.97,0
Sm_petB,74,53,0,0.97,0
Sm_petB,75,54,0,0.92,0
Sm_petB,76,55,0,0.97,0
Sm_petB,77,56,0,0.97,0
Sm_petB,78,57,0,0.97,0
Sm_petB,79,58,0,0.97,0
Sm_petB,80,59,0,0.73,0
Sm_petB,81,60,0,0.88,0
Sm_petB,82,61,0,0.54,0
Sm_petB,83,62,0,0.78,0
Sm_petB,84,63,0,0.97,0
Sm_petB,85,64,0,0.92,0
Sm_petB,86,65,0,0.68,0
Sm_petB,87,66,0,0.97,0
Sm_petB,88,67,0,0.86,0
Sm_petB,89,68,0,0.72,0
Sm_petB,90,69,0,0.97,0
Sm_petB,91,70,0,0.74,0
Sm_petB,92,71,0,0.92,0
Sm_petB,93,72,0,0.87,0
Sm_petB,94,73,0,0.52,0
Sm_petB,95,74,0,0.88,0
Sm_petB,96,75,1,0.92,2.83
Sm_petB,97,76,0,0.88,0
Sm_petB,98,77,0,0.97,0
Sm_petB,99,78,0,0.97,0
Sm_petB,100,79,0,0.97,0
Sm_petB,101,80,0,0.80,0
Sm_petB,102,81,0,0.97,0
Sm_petB,103,82,0,0.97,0
Sm_petB,104,83,0,0.61,0
Sm_petB,105,84,0,0.97,0
Sm_petB,106,85,0,0.97,0
Sm_petB,107,86,0,0.92,0
Sm_petB,108,87,0,0.92,0
Sm_petB,109,88,0,0.92,0
Sm_petB,110,89,0,0.92,0
Sm_petB,111,90,0,0.92,0
Sm_petB,112,91,0,0.97,0
Sm_petB,113,92,0,0.97,0
Sm_petB,114,93,0,0.83,0
Sm_petB,115,94,0,0.76,0
Sm_petB,116,95,0,0.76,0
Sm_petB,117,96,0,0.72,0
Sm_petB,118,97,0,0.97,0
Sm_petB,119,98,0,0.97,0
Sm_petB,120,99,0,0.68,0
Sm_petB,121,100,0,0.79,0
Sm_petB,122,101,0,0.97,0
Sm_petB,124,102,0,0.97,0
Sm_petB,125,103,0,0.97,0
Sm_petB,126,104,0,0.97,0
Sm_petB,127,105,0,0.92,0
Sm_petB,128,106,0,0.97,0
Sm_petB,129,107,0,0.97,0
Sm_petB,130,108,0,0.97,0
Sm_petB,131,109,0,0.87,0
Sm_petB,132,110,1,0.97,7.72
Sm_petB,133,111,0,0.97,0
Sm_petB,134,112,0,0.97,0
Sm_petB,135,113,0,0.97,0
Sm_petB,136,114,0,0.97,0
Sm_petB,137,115,0,0.97,0
Sm_petB,138,116,0,0.81,0
Sm_petB,139,117,0,0.87,0
Sm_petB,140,118,0,1.00,0
Sm_petB,141,119,1,0.95,0.97
Sm_petB,142,120,0,0.55,0
Sm_petB,143,121,0,0.89,0
Sm_petB,144,122,0,0.74,0
Sm_petB,145,123,0,0.84,0
Sm_petB,146,124,0,0.54,0
Sm_petB,147,125,0,1.00,0
Sm_petB,148,126,0,0.89,0
Sm_petB,149,127,1,1.00,6.00
Sm_petB,150,128,0,1.00,0
Sm_petB,151,129,0,1.00,0
Sm_petB,152,130,0,1.00,0
Sm_petB,153,131,0,1.00,0
Sm_petB,154,132,0,1.00,0
Sm_petB,155,133,0,1.00,0
Sm_petD,14,1,0,0.66,0
Sm_petD,15,2,0,0.92,0
Sm_petD,16,3,0,0.82,0
Sm_petD,17,4,0,0.87,0
Sm_petD,18,5,0,0.92,0
Sm_petD,19,6,0,0.97,0
Sm_petD,20,7,0,0.92,0
Sm_petD,21,8,1,0.97,2.90
Sm_petD,22,9,0,0.97,0
Sm_petD,23,10,0,0.95,0
Sm_petD,24,11,0,1.00,0
Sm_petD,25,12,0,0.95,0
Sm_petD,26,13,0,0.77,0
Sm_petD,27,14,0,0.85,0
Sm_petD,28,15,0,0.95,0
Sm_petD,29,16,0,1.00,0
Sm_petD,30,17,0,1.00,0
Sm_petD,31,18,1,1.00,8.00
Sm_petD,32,19,0,1.00,0
Sm_petD,34,20,0,1.00,0
Sm_petD,35,21,0,1.00,0
Sm_petD,36,22,0,0.95,0
Sm_petD,37,23,0,0.85,0
Sm_petD,38,24,1,0.89,-1.90
Sm_petD,39,25,0,1.00,0
Sm_petD,40,26,0,0.61,0
Sm_petD,41,27,0,1.00,0
Sm_petD,42,28,1,0.95,7.69
Sm_petD,43,29,0,0.84,0
Sm_petD,44,30,0,0.71,0
Sm_petD,45,31,0,0.95,0
Sm_petD,46,32,0,1.00,0
Sm_petD,47,33,0,0.89,0
Sm_petD,48,34,0,0.95,0
Sm_petD,49,35,0,0.68,0
Sm_petD,50,36,0,0.64,0
Sm_petD,51,37,0,0.69,0
Sm_petD,52,38,0,0.44,0
Sm_petD,53,39,0,0.61,0
Sm_petD,54,40,0,0.95,0
Sm_petD,55,41,0,1.00,0
Sm_petD,56,42,0,0.69,0
Sm_petD,57,43,1,0.80,0.59
Sm_petD,58,44,0,0.74,0
Sm_petD,59,45,0,0.65,0
Sm_petD,60,46,0,0.95,0
Sm_petD,61,47,0,0.65,0
Sm_petD,62,48,0,0.33,0
Sm_petD,63,49,0,0.62,0
Sm_petD,64,50,1,1.00,0.00
Sm_petD,65,51,0,1.00,0
Sm_petD,66,52,1,0.60,5.41
Sm_petD,67,53,0,0.95,0
Sm_petD,68,54,0,0.78,0
Sm_petD,69,55,0,1.00,0
Sm_petD,70,56,0,1.00,0
Sm_petD,71,57,0,0.84,0
Sm_petD,72,58,0,1.00,0
Sm_petD,73,59,0,1.00,0
Sm_petD,74,60,0,1.00,0
Sm_petD,75,61,0,1.00,0
Sm_petD,76,62,0,1.00,0
Sm_petD,77,63,1,1.00,3.00
Sm_petD,78,64,0,1.00,0
Sm_petD,79,65,0,1.00,0
Sm_petD,80,66,0,1.00,0
Sm_petD,81,67,0,1.00,0
Sm_petD,82,68,1,0.89,4.97
Sm_petD,83,69,0,0.89,0
Sm_petD,84,70,1,1.00,10.00
Sm_petD,85,71,0,0.87,0
Sm_petD,86,72,0,1.00,0
Sm_petD,87,73,0,0.87,0
Sm_petD,88,74,0,0.80,0
Sm_petD,89,75,0,1.00,0
Sm_petD,90,76,0,1.00,0
Sm_petD,91,77,1,0.87,0.93
Sm_petD,92,78,0,0.69,0
Sm_petD,93,79,0,1.00,0
Sm_petD,94,80,0,0.92,0
Sm_petD,95,81,0,1.00,0
Sm_petD,96,82,0,1.00,0
Sm_petD,97,83,1,0.82,-0.48
Sm_petD,98,84,0,1.00,0
Sm_petD,99,85,0,0.89,0
Sm_petD,100,86,1,0.82,1.24
Sm_petD,101,87,1,0.63,0.14
Sm_petD,102,88,0,0.90,0
Sm_petD,103,89,0,0.87,0
Sm_petD,104,90,0,0.76,0
Sm_petD,105,91,0,0.92,0
Sm_petD,106,92,0,1.00,0
Sm_petD,107,93,1,0.56,2.10
Sm_petD,108,94,0,0.95,0
Sm_petD,109,95,1,1.00,-1.00
Sm_petD,110,96,1,0.69,0.79
Sm_petD,111,97,1,0.76,1.55
Sm_petD,112,98,0,0.90,0
Sm_petD,113,99,0,0.95,0
Sm_petD,114,100,0,1.00,0
Sm_petD,115,101,0,0.75,0
Sm_petD,116,102,0,1.00,0
Sm_petD,117,103,0,0.78,0
Sm_petD,118,104,1,0.65,-3.55
Sm_petD,119,105,0,0.95,0
Sm_petD,120,106,0,0.84,0
Sm_petD,121,107,0,0.86,0
Sm_petD,122,108,0,1.00,0
Sm_petD,123,109,0,1.00,0
Sm_petD,124,110,0,1.00,0
Sm_petD,125,111,0,0.87,0
Sm_petD,126,112,0,1.00,0
Sm_petD,127,113,0,1.00,0
Sm_petD,128,114,1,1.00,8.00
Sm_petD,129,115,0,0.70,0
Sm_petD,130,116,0,0.95,0
Sm_petD,131,117,1,0.63,0.72
Sm_petD,132,118,0,0.58,0
Sm_petD,133,119,0,0.66,0
Sm_petD,134,120,1,0.95,0.00
Sm_petD,135,121,0,0.71,0
Sm_petD,136,122,1,0.52,-1.86
Sm_petD,137,123,0,0.87,0
Sm_petD,138,124,0,0.77,0
Sm_petD,139,125,0,0.51,0
Sm_petD,140,126,0,0.47,0
Sm_petD,141,127,0,0.78,0
Sm_petD,142,128,0,0.62,0
Sm_petD,143,129,0,0.95,0
Sm_petD,144,130,0,0.84,0
Sm_petD,145,131,1,0.95,5.76
Sm_petD,146,132,0,0.90,0
Sm_petD,147,133,0,1.00,0
Sm_petD,148,134,0,0.92,0
Sm_petD,149,135,0,0.71,0
Sm_petD,150,136,0,0.60,0
Sm_petD,151,137,0,0.90,0
Sm_petD,152,138,0,0.87,0
Sm_petD,153,139,0,0.55,0
Sm_petD,154,140,1,0.64,-2.17
Sm_petD,155,141,0,0.87,0
Sm_petD,156,142,0,0.68,0
Sm_petD,157,143,0,0.76,0
Sm_petD,158,144,0,0.95,0
Sm_petD,159,145,0,0.95,0
Sm_psaA,15,1,0,0.56,0
Sm_psaA,16,2,0,0.60,0
Sm_psaA,17,3,0,0.85,0
Sm_psaA,18,4,0,0.58,0
Sm_psaA,19,5,0,0.70,0
Sm_psaA,20,6,0,0.38,0
Sm_psaA,21,7,1,0.81,0.79
Sm_psaA,22,8,0,0.83,0
Sm_psaA,23,9,1,0.69,0.00
Sm_psaA,24,10,0,0.73,0
Sm_psaA,25,11,0,0.58,0
Sm_psaA,34,12,0,1.00,0
Sm_psaA,35,13,0,0.87,0
Sm_psaA,36,14,0,0.69,0
Sm_psaA,37,15,0,1.00,0
Sm_psaA,38,16,0,1.00,0
Sm_psaA,39,17,0,0.95,0
Sm_psaA,40,18,0,1.00,0
Sm_psaA,41,19,0,0.95,0
Sm_psaA,42,20,0,0.95,0
Sm_psaA,43,21,0,0.77,0
Sm_psaA,44,22,0,0.92,0
Sm_psaA,45,23,0,0.87,0
Sm_psaA,46,24,0,1.00,0
Sm_psaA,47,25,0,1.00,0
Sm_psaA,49,26,0,1.00,0
Sm_psaA,50,27,0,0.72,0
Sm_psaA,51,28,0,0.95,0
Sm_psaA,52,29,0,1.00,0
Sm_psaA,53,30,0,1.00,0
Sm_psaA,54,31,0,1.00,0
Sm_psaA,55,32,0,0.95,0
Sm_psaA,56,33,0,1.00,0
Sm_psaA,57,34,0,0.95,0
Sm_psaA,58,35,0,1.00,0
Sm_psaA,59,36,0,1.00,0
Sm_psaA,60,37,1,1.00,6.00
Sm_psaA,61,38,1,1.00,3.00
Sm_psaA,62,39,0,0.92,0
Sm_psaA,63,40,0,1.00,0
Sm_psaA,64,41,0,1.00,0
Sm_psaA,65,42,0,1.00,0
Sm_psaA,66,43,0,1.00,0
Sm_psaA,67,44,0,0.74,0
Sm_psaA,68,45,0,0.69,0
Sm_psaA,69,46,0,0.90,0
Sm_psaA,70,47,1,0.64,0.97
Sm_psaA,71,48,0,0.83,0
Sm_psaA,72,49,1,1.00,0.00
Sm_psaA,73,50,0,0.95,0
Sm_psaA,74,51,0,0.77,0
Sm_psaA,75,52,0,0.77,0
Sm_psaA,76,53,0,1.00,0
Sm_psaA,77,54,0,1.00,0
Sm_psaA,78,55,0,1.00,0
Sm_psaA,79,56,0,0.85,0
Sm_psaA,80,57,0,1.00,0
Sm_psaA,81,58,0,0.95,0
Sm_psaA,82,59,0,1.00,0
Sm_psaA,83,60,0,1.00,0
Sm_psaA,84,61,0,1.00,0
Sm_psaA,85,62,0,1.00,0
Sm_psaA,86,63,0,0.95,0
Sm_psaA,87,64,0,1.00,0
Sm_psaA,88,65,0,0.70,0
Sm_psaA,89,66,0,0.70,0
Sm_psaA,90,67,0,0.95,0
Sm_psaA,91,68,0,0.95,0
Sm_psaA,92,69,0,0.77,0
Sm_psaA,93,70,0,1.00,0
Sm_psaA,94,71,1,0.71,0.21
Sm_psaA,95,72,1,1.00,-4.00
Sm_psaA,96,73,0,0.89,0
Sm_psaA,97,74,0,0.87,0
Sm_psaA,98,75,0,0.73,0
Sm_psaA,99,76,1,1.00,6.00
Sm_psaA,100,77,0,1.00,0
Sm_psaA,101,78,0,1.00,0
Sm_psaA,102,79,0,1.00,0
Sm_psaA,103,80,0,0.71,0
Sm_psaA,104,81,0,1.00,0
Sm_psaA,105,82,0,1.00,0
Sm_psaA,106,83,0,1.00,0
Sm_psaA,107,84,0,1.00,0
Sm_psaA,108,85,1,0.53,1.93
Sm_psaA,109,86,1,0.90,4.90
Sm_psaA,110,87,0,1.00,0
Sm_psaA,111,88,0,0.95,0
Sm_psaA,112,89,0,0.60,0
Sm_psaA,113,90,0,0.76,0
Sm_psaA,114,91,0,1.00,0
Sm_psaA,115,92,0,0.75,0
Sm_psaA,116,93,0,0.33,0
Sm_psaA,117,94,1,0.77,-0.45
Sm_psaA,118,95,1,0.92,0.14
Sm_psaA,119,96,0,0.85,0
Sm_psaA,120,97,0,1.00,0
Sm_psaA,121,98,0,0.80,0
Sm_psaA,122,99,0,1.00,0
Sm_psaA,123,100,0,0.83,0
Sm_psaA,124,101,0,1.00,0
Sm_psaA,125,102,0,1.00,0
Sm_psaA,126,103,0,1.00,0
Sm_psaA,127,104,0,0.75,0
Sm_psaA,128,105,1,0.95,0.93
Sm_psaA,129,106,0,1.00,0
Sm_psaA,130,107,0,1.00,0
Sm_psaA,131,108,0,0.87,0
Sm_psaA,132,109,0,0.89,0
Sm_psaA,133,110,0,1.00,0
Sm_psaA,134,111,0,1.00,0
Sm_psaA,135,112,0,0.79,0
Sm_psaA,136,113,0,1.00,0
Sm_psaA,137,114,0,0.95,0
Sm_psaA,138,115,0,1.00,0
Sm_psaA,139,116,0,1.00,0
Sm_psaA,140,117,0,0.78,0
Sm_psaA,141,118,0,0.90,0
Sm_psaA,142,119,0,0.74,0
Sm_psaA,143,120,0,1.00,0
Sm_psaA,144,121,0,0.73,0
Sm_psaA,145,122,0,1.00,0
Sm_psaA,146,123,0,0.71,0
Sm_psaA,147,124,0,1.00,0
Sm_psaA,148,125,0,1.00,0
Sm_psaA,149,126,0,1.00,0
Sm_psaA,150,127,0,0.70,0
Sm_psaA,151,128,0,1.00,0
Sm_psaA,152,129,0,0.92,0
Sm_psaA,153,130,0,0.68,0
Sm_psaA,154,131,0,1.00,0
Sm_psaA,155,132,0,1.00,0
Sm_psaA,156,133,0,0.87,0
Sm_psaA,157,134,0,0.69,0
Sm_psaA,158,135,0,1.00,0
Sm_psaA,159,136,0,1.00,0
Sm_psaA,160,137,0,0.95,0
Sm_psaA,161,138,0,0.66,0
Sm_psaA,162,139,0,1.00,0
Sm_psaA,163,140,0,0.42,0
Sm_psaA,164,141,0,0.78,0
Sm_psaA,165,142,0,1.00,0
Sm_psaA,166,143,0,1.00,0
Sm_psaA,167,144,0,0.50,0
Sm_psaA,168,145,0,0.83,0
Sm_psaA,169,146,0,0.95,0
Sm_psaA,170,147,0,0.69,0
Sm_psaA,171,148,1,0.92,2.14
Sm_psaA,172,149,0,0.82,0
Sm_psaA,173,150,0,0.95,0
Sm_psaA,174,151,0,0.38,0
Sm_psaA,175,152,0,0.77,0
Sm_psaA,176,153,0,0.78,0
Sm_psaA,177,154,0,0.63,0
Sm_psaA,178,155,0,0.81,0
Sm_psaA,179,156,0,0.95,0
Sm_psaA,180,157,0,0.61,0
Sm_psaA,181,158,0,0.95,0
Sm_psaA,182,159,0,0.92,0
Sm_psaA,183,160,0,1.00,0
Sm_psaA,184,161,0,1.00,0
Sm_psaA,185,162,0,0.90,0
Sm_psaA,186,163,0,1.00,0
Sm_psaA,187,164,0,0.95,0
Sm_psaA,188,165,0,1.00,0
Sm_psaA,189,166,0,0.95,0
Sm_psaA,190,167,0,0.87,0
Sm_psaA,191,168,0,1.00,0
Sm_psaA,192,169,0,1.00,0
Sm_psaA,193,170,0,0.95,0
Sm_psaA,194,171,0,1.00,0
Sm_psaA,195,172,0,0.87,0
Sm_psaA,196,173,0,1.00,0
Sm_psaA,197,174,0,1.00,0
Sm_psaA,198,175,0,1.00,0
Sm_psaA,199,176,0,0.92,0
Sm_psaA,200,177,0,0.79,0
Sm_psaA,201,178,0,1.00,0
Sm_psaA,202,179,0,1.00,0
Sm_psaA,203,180,0,1.00,0
Sm_psaA,204,181,0,0.77,0
Sm_psaA,205,182,0,1.00,0
Sm_psaA,206,183,1,1.00,0.00
Sm_psaA,207,184,0,1.00,0
Sm_psaA,208,185,0,1.00,0
Sm_psaA,209,186,0,0.76,0
Sm_psaA,210,187,0,0.92,0
Sm_psaA,211,188,1,1.00,0.00
Sm_psaA,212,189,0,0.95,0
Sm_psaA,213,190,0,1.00,0
Sm_psaA,214,191,1,1.00,2.00
Sm_psaA,215,192,1,1.00,8.00
Sm_psaA,216,193,0,0.78,0
Sm_psaA,217,194,1,1.00,3.00
Sm_psaA,218,195,0,0.76,0
Sm_psaA,219,196,1,1.00,3.00
Sm_psaA,220,197,0,0.73,0
Sm_psaA,221,198,0,1.00,0
Sm_psaA,222,199,0,1.00,0
Sm_psaA,223,200,0,0.95,0
Sm_psaA,224,201,0,0.95,0
Sm_psaA,225,202,0,1.00,0
Sm_psaA,226,203,1,0.73,-0.03
Sm_psaA,227,204,1,0.73,3.38
Sm_psaA,228,205,0,0.95,0
Sm_psaA,229,206,0,1.00,0
Sm_psaA,230,207,1,0.85,4.00
Sm_psaA,231,208,0,1.00,0
Sm_psaA,232,209,1,0.82,1.03
Sm_psaA,233,210,0,0.92,0
Sm_psaA,234,211,0,1.00,0
Sm_psaA,235,212,0,0.95,0
Sm_psaA,236,213,0,0.77,0
Sm_psaA,237,214,0,1.00,0
Sm_psaA,238,215,0,0.82,0
Sm_psaA,239,216,0,0.62,0
